Clemson-DND_p190_c1_grm_std_uni,1,1.3843060731887817,-2.158918619155884,1
Clemson-DND_p190_c1_grm_std_uni,1,1.721508264541626,-2.834409713745117,1
Clemson-DND_p190_c1_grm_std_uni,1,1.985763430595398,-3.281848669052124,1
Clemson-DND_p190_c1_grm_std_uni,1,2.178386688232422,-3.529829502105713,1
Clemson-DND_p190_c1_grm_std_uni,1,2.350280284881592,-3.6934597492218018,1
Clemson-DND_p190_c1_grm_std_uni,1,2.4277548789978027,-3.7697947025299072,1
Clemson-DND_p190_c1_grm_std_uni,1,2.579500198364258,-3.9465298652648926,1
Clemson-DND_p190_c1_grm_std_uni,1,2.658341407775879,-4.0498223304748535,1
Clemson-DND_p190_c1_grm_std_uni,1,2.8228559494018555,-4.192668914794922,1
Clemson-DND_p190_c1_grm_std_uni,1,2.8763504028320312,-4.314800262451172,1
Clemson-DND_p190_c1_grm_std_uni,1,3.200591802597046,-4.6644768714904785,1
Clemson-DND_p190_c1_grm_std_uni,1,4.510498523712158,-5.311849117279053,1
Clemson-DND_p190_c1_grm_std_uni,1,4.810637950897217,-4.750153541564941,1
Clemson-DND_p190_c1_grm_std_uni,1,4.939316749572754,-4.030557155609131,1
Clemson-DND_p190_c1_grm_std_uni,1,5.108479022979736,-3.8170580863952637,1
Clemson-DND_p190_c1_grm_std_uni,1,5.490506649017334,-4.616904258728027,1
Clemson-DND_p190_c1_grm_std_uni,1,5.302316188812256,-4.989469528198242,1
Clemson-DND_p190_c1_grm_std_uni,1,5.943503379821777,-5.609781742095947,1
Clemson-DND_p190_c1_grm_std_uni,1,6.020880222320557,-5.733683109283447,1
Clemson-DND_p190_c1_grm_std_uni,1,5.590489387512207,-5.613582611083984,1
Clemson-DND_p190_c1_grm_std_uni,1,5.255767345428467,-5.186081886291504,1
Clemson-DND_p190_c1_grm_std_uni,1,5.470306873321533,-5.63047456741333,1
Clemson-DND_p190_c1_grm_std_uni,1,5.638943195343018,-5.91023063659668,1
Clemson-DND_p190_c1_grm_std_uni,1,5.336397647857666,-5.705577850341797,1
Clemson-DND_p190_c1_grm_std_uni,1,4.993099689483643,-5.272462368011475,1
Clemson-DND_p190_c1_grm_std_uni,1,4.808300971984863,-5.426854133605957,1
Clemson-DND_p190_c1_grm_std_uni,1,4.999745845794678,-4.94365930557251,1
Clemson-DND_p190_c1_grm_std_uni,1,4.6627936363220215,-5.0183844566345215,1
Clemson-DND_p190_c1_grm_std_uni,1,4.586241722106934,-4.9158406257629395,1
Clemson-DND_p190_c1_grm_std_uni,1,5.3071136474609375,-5.241355895996094,1
Clemson-DND_p190_c1_grm_std_uni,1,5.3430962562561035,-5.260419845581055,1
Clemson-DND_p190_c1_grm_std_uni,1,5.573490142822266,-5.195641040802002,1
Clemson-DND_p190_c1_grm_std_uni,1,5.705714225769043,-5.468328475952148,1
Clemson-DND_p190_c1_grm_std_uni,1,5.363802909851074,-5.670341968536377,1
Clemson-DND_p190_c1_grm_std_uni,1,5.339510917663574,-5.710944175720215,1
Clemson-DND_p190_c1_grm_std_uni,1,4.975029468536377,-5.6853508949279785,1
Clemson-DND_p190_c1_grm_std_uni,1,4.802096366882324,-5.492691993713379,1
Clemson-DND_p190_c1_grm_std_uni,1,4.150441646575928,-4.214366436004639,1
Clemson-DND_p190_c1_grm_std_uni,1,4.545459270477295,-4.716305732727051,1
Clemson-DND_p190_c1_grm_std_uni,1,4.650496959686279,-4.457051753997803,1
Clemson-DND_p190_c1_grm_std_uni,1,4.739696979522705,-4.3472795486450195,1
Clemson-DND_p190_c1_grm_std_uni,1,4.663096904754639,-4.169644832611084,1
Clemson-DND_p190_c1_grm_std_uni,1,4.69431209564209,-4.134037971496582,1
Clemson-DND_p190_c1_grm_std_uni,1,5.2194366455078125,-4.418612957000732,1
Clemson-DND_p190_c1_grm_std_uni,1,5.048789024353027,-4.22113561630249,1
Clemson-DND_p190_c1_grm_std_uni,1,4.604373931884766,-4.139313220977783,1
Clemson-DND_p190_c1_grm_std_uni,1,3.876995086669922,-3.813880681991577,1
Clemson-DND_p190_c1_grm_std_uni,1,4.00868558883667,-4.016292572021484,1
Clemson-DND_p190_c1_grm_std_uni,1,4.953978538513184,-4.895319938659668,1
Clemson-DND_p190_c1_grm_std_uni,1,4.8969526290893555,-4.981795787811279,1
Clemson-DND_p190_c1_grm_std_uni,1,4.53670597076416,-4.8439741134643555,1
Clemson-DND_p190_c1_grm_std_uni,1,4.3461689949035645,-4.656971454620361,1
Clemson-DND_p190_c1_grm_std_uni,1,4.520442008972168,-4.806771278381348,1
